id,weight,age,height,size
7670,58,39.0,160.02,M
7671,48,32.0,162.56,XXS
7672,68,32.0,154.94,XXXL
7673,61,31.0,170.18,M
7674,63,36.0,165.1,L
7675,58,40.0,160.02,M
7676,53,34.0,167.64,XXS
7677,51,30.0,157.48,M
7678,72,23.0,175.26,XL
7679,48,29.0,157.48,S
7680,68,33.0,160.02,XXXL
7681,49,23.0,,S
7682,61,34.0,167.64,L
7683,56,27.0,165.1,L
7684,69,21.0,177.8,M
7685,61,27.0,172.72,M
7686,64,39.0,170.18,XL
7687,52,29.0,165.1,XXS
7688,52,27.0,165.1,XXS
7689,67,30.0,165.1,XXXL
7690,58,36.0,170.18,L
7691,58,52.0,170.18,L
7692,58,35.0,157.48,M
7693,65,40.0,170.18,XXXL
7694,69,62.0,175.26,XL
7695,52,30.0,157.48,S
7696,65,28.0,170.18,L
7697,68,31.0,165.1,XL
7698,62,37.0,162.56,XXXL
7699,65,30.0,170.18,XL
7700,61,35.0,157.48,XL
7701,70,39.0,165.1,XL
7702,63,27.0,167.64,XL
7703,56,40.0,152.4,M
7704,56,40.0,160.02,S
7705,90,32.0,167.64,XXXL
7706,48,54.0,154.94,S
7707,70,32.0,177.8,M
7708,52,40.0,172.72,S
7709,47,36.0,160.02,XXS
7710,61,31.0,165.1,M
7711,61,37.0,162.56,L
7712,86,28.0,165.1,XXXL
7713,81,47.0,175.26,XL
7714,54,39.0,160.02,S
7715,77,28.0,172.72,XXXL
7716,49,52.0,162.56,M
7717,72,24.0,170.18,XXXL
7718,58,28.0,165.1,S
7719,54,39.0,165.1,M
7720,78,33.0,175.26,XXXL
7721,58,34.0,162.56,M
7722,68,26.0,170.18,XL
7723,58,34.0,160.02,M
7724,54,27.0,160.02,XXS
7725,54,26.0,160.02,M
7726,61,30.0,,M
7727,65,40.0,162.56,XL
7728,54,31.0,162.56,S
7729,55,30.0,165.1,XXS
7730,54,34.0,165.1,XXS
7731,49,24.0,167.64,S
7732,49,22.0,175.26,S
7733,65,40.0,165.1,XXXL
7734,68,19.0,165.1,L
7735,64,31.0,157.48,XXXL
7736,58,33.0,170.18,S
7737,60,43.0,175.26,M
7738,77,34.0,165.1,XXXL
7739,47,36.0,160.02,XXS
7740,60,41.0,160.02,L
7741,54,44.0,162.56,L
7742,60,29.0,180.34,S
7743,58,34.0,172.72,M
7744,70,35.0,177.8,XXXL
7745,70,34.0,175.26,XL
7746,79,51.0,165.1,XXXL
7747,72,38.0,177.8,XL
7748,56,32.0,175.26,S
7749,58,34.0,170.18,M
7750,61,28.0,175.26,M
7751,58,45.0,170.18,M
7752,52,32.0,160.02,S
7753,58,34.0,165.1,M
7754,58,31.0,165.1,M
7755,83,33.0,167.64,XXXL
7756,68,34.0,175.26,L
7757,72,53.0,160.02,XXXL
7758,77,34.0,167.64,XXXL
7759,49,68.0,160.02,M
7760,63,36.0,172.72,M
7761,56,53.0,167.64,M
7762,54,31.0,157.48,XXS
7763,47,37.0,160.02,XXS
7764,63,31.0,170.18,XL
7765,58,38.0,167.64,M
7766,55,26.0,170.18,S
7767,56,32.0,172.72,M
7768,47,30.0,167.64,XXS
7769,58,30.0,170.18,S
7770,65,37.0,165.1,XL
7771,63,30.0,170.18,L
7772,54,39.0,160.02,S
7773,71,40.0,157.48,XXXL
7774,72,36.0,167.64,XXXL
7775,55,32.0,162.56,M
7776,58,28.0,157.48,S
7777,52,32.0,160.02,XXS
7778,72,46.0,170.18,XXXL
7779,70,30.0,167.64,XL
7780,56,55.0,172.72,M
7781,67,34.0,167.64,L
7782,43,29.0,154.94,XXS
7783,47,34.0,154.94,S
7784,57,26.0,165.1,M
7785,62,46.0,162.56,XL
7786,56,32.0,157.48,L
7787,54,24.0,154.94,S
7788,61,33.0,157.48,L
7789,58,25.0,172.72,S
7790,76,35.0,170.18,M
7791,63,32.0,172.72,L
7792,74,24.0,162.56,XXXL
7793,58,30.0,157.48,M
7794,61,37.0,177.8,M
7795,50,35.0,157.48,S
7796,56,28.0,170.18,L
7797,56,38.0,154.94,M
7798,68,43.0,180.34,XL
7799,63,38.0,157.48,XXXL
7800,54,23.0,165.1,S
7801,53,34.0,170.18,XL
7802,55,38.0,167.64,M
7803,65,29.0,160.02,M
7804,61,40.0,167.64,L
7805,54,27.0,157.48,S
7806,55,37.0,170.18,S
7807,57,29.0,157.48,M
7808,68,30.0,165.1,XXXL
7809,58,26.0,162.56,S
7810,57,29.0,160.02,S
7811,54,38.0,162.56,XL
7812,60,39.0,167.64,M
7813,49,26.0,165.1,S
7814,58,37.0,162.56,M
7815,74,27.0,165.1,XL
7816,63,37.0,157.48,L
7817,58,38.0,165.1,XL
7818,74,28.0,167.64,XXXL
7819,88,28.0,172.72,XXXL
7820,63,30.0,162.56,M
7821,55,51.0,162.56,M
7822,57,33.0,170.18,S
7823,63,28.0,167.64,M
7824,49,29.0,157.48,XXS
7825,56,33.0,160.02,M
7826,63,32.0,167.64,M
7827,58,37.0,167.64,M
7828,47,29.0,160.02,XXS
7829,57,28.0,165.1,M
7830,70,30.0,172.72,XL
7831,58,59.0,157.48,XL
7832,56,43.0,165.1,XL
7833,81,38.0,167.64,XXXL
7834,58,31.0,162.56,S
7835,58,33.0,162.56,XL
7836,58,31.0,167.64,L
7837,52,32.0,167.64,M
7838,68,30.0,167.64,M
7839,68,29.0,157.48,XXXL
7840,63,32.0,165.1,M
7841,79,31.0,167.64,XXXL
7842,77,41.0,162.56,XXXL
7843,61,29.0,162.56,L
7844,56,29.0,162.56,M
7845,54,37.0,170.18,M
7846,53,49.0,154.94,M
7847,61,28.0,170.18,L
7848,63,41.0,160.02,XL
7849,54,31.0,162.56,S
7850,58,26.0,154.94,M
7851,81,31.0,165.1,XXXL
7852,58,37.0,167.64,M
7853,56,52.0,170.18,M
7854,52,18.0,170.18,S
7855,65,27.0,175.26,L
7856,56,30.0,170.18,S
7857,56,26.0,170.18,M
7858,63,37.0,167.64,M
7859,52,33.0,167.64,L
7860,54,31.0,160.02,XXS
7861,58,40.0,162.56,XL
7862,45,28.0,170.18,S
7863,64,33.0,180.34,S
7864,61,36.0,172.72,L
7865,54,31.0,152.4,S
7866,52,20.0,157.48,XXS
7867,49,29.0,160.02,XXS
7868,49,29.0,157.48,XXS
7869,63,27.0,165.1,M
7870,48,39.0,154.94,S
7871,94,25.0,165.1,XXXL
7872,76,32.0,170.18,XXXL
7873,63,36.0,172.72,XL
7874,53,36.0,165.1,S
7875,55,31.0,152.4,M
7876,54,48.0,160.02,S
7877,56,31.0,160.02,M
7878,61,48.0,175.26,M
7879,49,28.0,160.02,S
7880,63,43.0,170.18,XXXL
7881,63,37.0,167.64,M
7882,70,33.0,170.18,L
7883,54,36.0,162.56,M
7884,61,32.0,170.18,L
7885,56,23.0,162.56,M
7886,59,36.0,167.64,L
7887,68,35.0,165.1,XL
7888,49,28.0,154.94,XXS
7889,90,47.0,162.56,XXXL
7890,56,30.0,160.02,M
7891,83,32.0,172.72,XXXL
7892,75,27.0,172.72,XXXL
7893,61,35.0,157.48,XL
7894,68,34.0,167.64,XL
7895,90,33.0,160.02,XXXL
7896,67,31.0,160.02,XL
7897,56,18.0,167.64,XXS
7898,58,40.0,162.56,M
7899,67,34.0,180.34,XL
7900,63,29.0,162.56,L
7901,70,31.0,177.8,XXXL
7902,62,27.0,160.02,M
7903,74,30.0,167.64,XXXL
7904,56,28.0,160.02,L
7905,61,31.0,167.64,XXS
7906,54,28.0,162.56,M
7907,58,30.0,162.56,M
7908,45,33.0,154.94,S
7909,70,53.0,165.1,XXXL
7910,52,50.0,165.1,S
7911,90,30.0,172.72,XXXL
7912,48,29.0,157.48,XXS
7913,65,32.0,167.64,XXXL
7914,78,28.0,177.8,XXXL
7915,61,29.0,180.34,M
7916,54,34.0,162.56,S
7917,63,31.0,172.72,M
7918,63,51.0,157.48,XL
7919,40,32.0,149.86,XXS
7920,63,33.0,170.18,M
7921,54,33.0,165.1,S
7922,56,23.0,160.02,S
7923,68,35.0,160.02,XXXL
7924,59,34.0,160.02,M
7925,69,34.0,162.56,XL
7926,65,38.0,182.88,L
7927,52,31.0,160.02,XXS
7928,54,33.0,165.1,XXS
7929,70,41.0,167.64,XXXL
7930,56,29.0,170.18,S
7931,61,31.0,175.26,L
7932,56,25.0,162.56,S
7933,62,50.0,170.18,XL
7934,65,34.0,162.56,XL
7935,58,31.0,170.18,M
7936,52,52.0,162.56,M
7937,56,31.0,152.4,M
7938,74,30.0,165.1,XXXL
7939,66,47.0,162.56,XL
7940,60,42.0,167.64,M
7941,61,33.0,170.18,M
7942,72,41.0,160.02,XXXL
7943,49,38.0,162.56,S
7944,58,29.0,165.1,M
7945,72,31.0,175.26,XL
7946,72,29.0,172.72,XL
7947,52,33.0,162.56,M
7948,58,32.0,165.1,S
7949,53,45.0,154.94,S
7950,61,31.0,165.1,XL
7951,52,26.0,157.48,S
7952,52,38.0,154.94,S
7953,48,29.0,165.1,S
7954,58,31.0,157.48,L
7955,57,32.0,167.64,S
7956,63,50.0,177.8,XL
7957,58,41.0,162.56,L
7958,61,22.0,165.1,M
7959,47,31.0,154.94,XXS
7960,63,41.0,160.02,XL
7961,79,51.0,177.8,XXXL
7962,74,39.0,160.02,XXXL
7963,71,38.0,170.18,XXXL
7964,72,32.0,180.34,XL
7965,72,30.0,167.64,XL
7966,45,35.0,154.94,XXS
7967,58,51.0,162.56,L
7968,63,27.0,170.18,M
7969,56,28.0,160.02,L
7970,77,37.0,167.64,XXXL
7971,65,29.0,157.48,XXXL
7972,62,44.0,170.18,M
7973,71,27.0,172.72,M
7974,56,29.0,162.56,S
7975,63,32.0,154.94,XXXL
7976,90,33.0,165.1,M
7977,61,48.0,172.72,XL
7978,65,29.0,162.56,L
7979,58,28.0,154.94,M
7980,70,31.0,177.8,L
7981,58,31.0,167.64,S
7982,49,18.0,154.94,S
7983,58,33.0,165.1,M
7984,61,32.0,162.56,L
7985,61,28.0,172.72,M
7986,63,35.0,172.72,M
7987,61,46.0,160.02,XL
7988,51,32.0,157.48,XXS
7989,54,40.0,157.48,S
7990,72,29.0,182.88,L
7991,74,47.0,175.26,XXXL
7992,88,42.0,172.72,XXXL
7993,56,32.0,160.02,M
7994,54,29.0,177.8,M
7995,54,47.0,165.1,M
7996,58,28.0,167.64,L
7997,63,53.0,157.48,M
7998,61,54.0,170.18,L
7999,58,31.0,162.56,M
8000,72,31.0,162.56,XL
8001,72,32.0,154.94,XL
8002,74,36.0,167.64,XXXL
8003,52,30.0,157.48,XXS
8004,78,53.0,182.88,XXXL
8005,74,45.0,182.88,XXXL
8006,54,26.0,162.56,S
8007,56,47.0,160.02,L
8008,65,33.0,172.72,XL
8009,74,28.0,165.1,XXXL
8010,49,27.0,160.02,S
8011,60,29.0,170.18,M
8012,50,32.0,167.64,XXS
8013,56,37.0,172.72,M
8014,58,24.0,172.72,XXS
8015,49,30.0,162.56,XXS
8016,53,58.0,172.72,S
8017,56,30.0,162.56,S
8018,62,34.0,167.64,M
8019,86,39.0,175.26,XXXL
8020,92,32.0,162.56,XXXL
8021,55,25.0,157.48,XL
8022,48,34.0,154.94,XXS
8023,61,40.0,167.64,L
8024,55,40.0,175.26,S
8025,56,21.0,160.02,M
8026,52,45.0,157.48,S
8027,68,42.0,157.48,XL
8028,54,31.0,162.56,M
8029,58,29.0,170.18,M
8030,54,39.0,162.56,S
8031,58,29.0,175.26,M
8032,79,32.0,170.18,XXXL
8033,52,21.0,162.56,XXS
8034,63,31.0,160.02,L
8035,63,29.0,160.02,XL
8036,72,30.0,177.8,XL
8037,49,47.0,157.48,S
8038,61,34.0,167.64,M
8039,52,51.0,170.18,S
8040,58,22.0,170.18,S
8041,70,39.0,165.1,XXXL
8042,63,30.0,170.18,M
8043,63,31.0,177.8,M
8044,47,29.0,157.48,S
8045,70,36.0,172.72,L
8046,51,30.0,167.64,S
8047,65,36.0,165.1,M
8048,68,49.0,165.1,XXXL
8049,51,32.0,154.94,S
8050,56,54.0,170.18,L
8051,56,26.0,154.94,S
8052,58,29.0,160.02,S
8053,58,40.0,172.72,M
8054,63,27.0,165.1,S
8055,65,32.0,170.18,M
8056,54,42.0,165.1,M
8057,63,29.0,160.02,L
8058,68,29.0,177.8,XL
8059,58,37.0,162.56,XL
8060,52,32.0,154.94,S
8061,63,32.0,177.8,S
8062,53,35.0,170.18,S
8063,70,36.0,165.1,XL
8064,74,37.0,175.26,XXXL
8065,61,32.0,165.1,M
8066,53,36.0,162.56,XXS
8067,47,30.0,160.02,XXS
8068,63,30.0,180.34,M
8069,70,30.0,177.8,L
8070,95,34.0,175.26,XXXL
8071,56,19.0,172.72,S
8072,72,33.0,175.26,L
8073,77,29.0,167.64,XXXL
8074,56,29.0,167.64,M
8075,56,31.0,162.56,M
8076,65,44.0,170.18,XL
8077,63,30.0,170.18,L
8078,58,30.0,170.18,M
8079,54,30.0,160.02,M
8080,52,29.0,157.48,M
8081,61,39.0,149.86,XXXL
8082,54,32.0,162.56,S
8083,68,30.0,167.64,L
8084,70,25.0,157.48,XXXL
8085,70,32.0,175.26,XL
8086,50,52.0,154.94,M
8087,53,34.0,170.18,S
8088,63,38.0,165.1,M
8089,61,35.0,170.18,L
8090,58,25.0,167.64,M
8091,54,41.0,167.64,M
8092,47,43.0,162.56,XXS
8093,54,31.0,167.64,M
8094,59,40.0,160.02,M
8095,58,34.0,160.02,M
8096,63,42.0,165.1,XL
8097,47,29.0,165.1,S
8098,45,36.0,157.48,XXS
8099,49,28.0,157.48,XXS
8100,63,28.0,154.94,M
8101,58,38.0,162.56,XL
8102,56,30.0,172.72,XXS
8103,67,33.0,172.72,XXXL
8104,77,26.0,175.26,XXXL
8105,61,31.0,165.1,L
8106,61,25.0,165.1,M
8107,57,26.0,165.1,S
8108,58,34.0,160.02,L
8109,65,31.0,170.18,XL
8110,61,30.0,167.64,S
8111,58,32.0,170.18,S
8112,56,37.0,172.72,M
8113,61,46.0,175.26,M
8114,43,23.0,152.4,S
8115,58,34.0,160.02,XL
8116,45,27.0,160.02,XXS
8117,70,29.0,165.1,XXXL
8118,58,53.0,170.18,M
8119,54,22.0,160.02,S
8120,95,41.0,160.02,XXXL
8121,68,45.0,180.34,XL
8122,49,33.0,162.56,XXS
8123,54,27.0,165.1,S
8124,56,33.0,167.64,XXS
8125,64,34.0,165.1,XL
8126,77,32.0,160.02,XXXL
8127,68,29.0,172.72,L
8128,63,30.0,172.72,XL
8129,56,28.0,162.56,S
8130,65,62.0,165.1,XXXL
8131,74,55.0,180.34,XXXL
8132,58,42.0,165.1,S
8133,61,29.0,175.26,M
8134,61,33.0,160.02,M
8135,53,47.0,160.02,M
8136,62,41.0,172.72,L
8137,61,32.0,170.18,XL
8138,70,32.0,175.26,XL
8139,57,39.0,167.64,M
8140,56,29.0,167.64,M
8141,72,35.0,162.56,XXXL
8142,58,38.0,157.48,M
8143,54,37.0,162.56,S
8144,77,37.0,162.56,XXXL
8145,50,57.0,162.56,S
8146,53,55.0,170.18,S
8147,61,34.0,175.26,M
8148,53,31.0,157.48,XXS
8149,74,35.0,160.02,XXXL
8150,52,28.0,160.02,S
8151,54,27.0,160.02,S
8152,68,41.0,172.72,XXXL
8153,99,40.0,154.94,XXXL
8154,64,25.0,172.72,L
8155,58,28.0,172.72,L
8156,54,27.0,167.64,S
8157,63,30.0,167.64,S
8158,70,35.0,167.64,XXXL
8159,56,54.0,160.02,L
8160,63,34.0,162.56,XL
8161,58,36.0,162.56,M
8162,47,33.0,160.02,XXS
8163,72,27.0,172.72,XXXL
8164,64,31.0,172.72,M
8165,58,27.0,165.1,M
8166,58,27.0,172.72,S
8167,61,33.0,175.26,S
8168,63,30.0,154.94,XXXL
8169,65,29.0,175.26,M
8170,90,35.0,170.18,XXXL
8171,55,29.0,165.1,S
8172,61,30.0,160.02,S
8173,68,36.0,157.48,XXXL
8174,70,22.0,170.18,XXXL
8175,58,33.0,167.64,L
8176,65,54.0,172.72,XL
8177,47,25.0,157.48,S
8178,70,23.0,180.34,XXXL
8179,72,32.0,170.18,XXXL
8180,61,40.0,162.56,L
8181,72,36.0,165.1,XL
8182,68,33.0,170.18,XXXL
8183,68,47.0,157.48,XXXL
8184,90,57.0,170.18,XXXL
8185,51,42.0,154.94,M
8186,56,32.0,167.64,M
8187,57,31.0,154.94,M
8188,68,39.0,177.8,M
8189,68,48.0,162.56,XXXL
8190,71,60.0,165.1,XXXL
8191,63,26.0,157.48,M
8192,51,41.0,152.4,S
8193,63,37.0,,L
8194,53,30.0,165.1,S
8195,67,28.0,165.1,XL
8196,59,38.0,172.72,XL
8197,53,33.0,165.1,S
8198,99,42.0,180.34,XXXL
8199,49,25.0,154.94,XXS
8200,61,29.0,170.18,S
8201,54,36.0,160.02,S
8202,61,22.0,162.56,L
8203,47,38.0,154.94,XXS
8204,56,36.0,170.18,M
8205,55,26.0,170.18,M
8206,58,33.0,167.64,S
8207,52,39.0,152.4,XXS
8208,61,36.0,175.26,M
8209,58,31.0,170.18,L
8210,58,41.0,162.56,M
8211,70,58.0,172.72,XXXL
8212,59,48.0,167.64,M
8213,53,44.0,162.56,XXS
8214,48,34.0,167.64,S
8215,49,27.0,160.02,S
8216,67,32.0,157.48,XL
8217,68,32.0,172.72,XL
8218,62,28.0,167.64,M
8219,63,27.0,167.64,L
8220,49,29.0,165.1,S
8221,52,23.0,160.02,S
8222,49,32.0,162.56,S
8223,72,20.0,182.88,L
8224,74,37.0,172.72,XXXL
8225,63,32.0,170.18,M
8226,73,47.0,167.64,XXXL
8227,65,24.0,175.26,M
8228,49,41.0,160.02,XXS
8229,65,29.0,167.64,L
8230,60,40.0,172.72,L
8231,52,37.0,162.56,S
8232,65,37.0,157.48,L
8233,61,57.0,157.48,XXXL
8234,57,31.0,175.26,S
8235,63,25.0,157.48,L
8236,56,25.0,170.18,M
8237,61,48.0,172.72,L
8238,56,34.0,167.64,S
8239,52,32.0,167.64,XXS
8240,50,28.0,149.86,XL
8241,58,27.0,172.72,L
8242,56,44.0,167.64,M
8243,58,25.0,157.48,S
8244,50,43.0,162.56,S
8245,63,42.0,170.18,L
8246,63,32.0,172.72,XL
8247,63,28.0,172.72,L
8248,70,43.0,162.56,XXXL
8249,58,30.0,162.56,M
8250,63,31.0,162.56,XL
8251,65,45.0,165.1,XL
8252,53,40.0,154.94,S
8253,79,28.0,172.72,XL
8254,63,26.0,162.56,M
8255,65,53.0,157.48,XXXL
8256,63,32.0,175.26,L
8257,63,30.0,172.72,M
8258,43,31.0,144.78,XXS
8259,63,37.0,172.72,XL
8260,51,25.0,162.56,XXS
8261,50,38.0,160.02,XXS
8262,74,32.0,154.94,XXXL
8263,57,38.0,170.18,S
8264,58,33.0,165.1,M
8265,63,25.0,162.56,M
8266,56,34.0,170.18,M
8267,54,32.0,170.18,S
8268,72,30.0,167.64,XXXL
8269,48,26.0,160.02,XXS
8270,70,32.0,177.8,L
8271,58,42.0,165.1,M
8272,52,50.0,162.56,M
8273,65,26.0,170.18,L
8274,57,41.0,165.1,XL
8275,67,49.0,170.18,L
8276,56,31.0,162.56,M
8277,58,36.0,172.72,S
8278,58,38.0,175.26,XL
8279,79,40.0,165.1,XXXL
8280,57,26.0,175.26,S
8281,56,32.0,154.94,L
8282,83,35.0,170.18,XXXL
8283,54,33.0,162.56,XXS
8284,79,30.0,175.26,XXXL
8285,53,28.0,165.1,S
8286,56,44.0,162.56,M
8287,58,50.0,165.1,XL
8288,95,38.0,165.1,XXXL
8289,54,29.0,160.02,M
8290,58,25.0,167.64,M
8291,52,116.0,157.48,S
8292,55,45.0,165.1,L
8293,56,34.0,154.94,M
8294,65,30.0,170.18,L
8295,65,28.0,,L
8296,70,35.0,175.26,XL
8297,52,28.0,165.1,XXS
8298,62,44.0,162.56,L
8299,56,27.0,170.18,S
8300,52,35.0,152.4,M
8301,55,27.0,162.56,S
8302,61,24.0,165.1,L
8303,52,32.0,152.4,S
8304,54,33.0,160.02,XXS
8305,54,35.0,160.02,M
8306,58,38.0,167.64,M
8307,58,30.0,165.1,M
8308,58,33.0,167.64,L
8309,81,26.0,167.64,XXXL
8310,58,18.0,162.56,M
8311,89,34.0,165.1,XXXL
8312,61,28.0,165.1,M
8313,63,29.0,167.64,XXXL
8314,79,30.0,165.1,XXXL
8315,71,41.0,167.64,M
8316,52,38.0,162.56,M
8317,56,27.0,170.18,S
8318,63,39.0,170.18,XXXL
8319,77,44.0,177.8,XXXL
8320,65,21.0,170.18,XL
8321,70,35.0,177.8,XL
8322,61,29.0,167.64,XXS
8323,65,28.0,157.48,XL
8324,99,24.0,165.1,XXXL
8325,49,32.0,165.1,XXS
8326,68,24.0,144.78,XXXL
8327,47,28.0,165.1,S
8328,47,31.0,154.94,XXS
8329,52,30.0,165.1,XXS
8330,56,27.0,170.18,M
8331,58,34.0,175.26,S
8332,52,34.0,157.48,M
8333,107,46.0,167.64,XXXL
8334,61,28.0,157.48,M
8335,53,27.0,165.1,XXS
8336,58,37.0,177.8,S
8337,51,29.0,157.48,S
8338,49,25.0,162.56,M
8339,88,27.0,170.18,XXXL
8340,62,37.0,157.48,XL
8341,49,27.0,,S
8342,55,31.0,162.56,S
8343,72,21.0,167.64,XXXL
8344,56,40.0,157.48,M
8345,68,50.0,170.18,XL
8346,64,57.0,157.48,XXXL
8347,58,31.0,170.18,S
8348,56,40.0,162.56,L
8349,68,28.0,157.48,XL
8350,56,30.0,160.02,S
8351,63,26.0,175.26,M
8352,58,39.0,167.64,L
8353,63,24.0,165.1,L
8354,70,60.0,170.18,XXXL
8355,65,53.0,170.18,L
8356,72,37.0,172.72,XL
8357,51,34.0,157.48,S
8358,52,28.0,157.48,XXS
8359,56,29.0,165.1,XXS
8360,61,37.0,167.64,L
8361,52,26.0,170.18,M
8362,54,29.0,160.02,S
8363,72,34.0,175.26,XL
8364,54,32.0,162.56,S
8365,61,28.0,162.56,M
8366,56,36.0,162.56,XXS
8367,55,34.0,172.72,XXS
8368,50,52.0,154.94,M
8369,61,33.0,170.18,L
8370,55,26.0,170.18,M
8371,74,31.0,172.72,XXXL
8372,99,37.0,165.1,XXXL
8373,56,34.0,172.72,S
8374,61,40.0,157.48,XL
8375,52,34.0,152.4,S
8376,51,27.0,167.64,XXS
8377,54,34.0,170.18,S
8378,61,51.0,165.1,XL
8379,54,35.0,170.18,S
8380,63,36.0,180.34,XL
8381,63,48.0,160.02,XL
8382,58,27.0,152.4,L
8383,73,44.0,160.02,XXXL
8384,45,54.0,154.94,S
8385,63,32.0,180.34,XL
8386,65,29.0,180.34,L
8387,65,34.0,162.56,XL
8388,70,33.0,167.64,XXXL
8389,49,29.0,152.4,S
8390,68,29.0,162.56,XL
8391,67,51.0,160.02,XL
8392,53,32.0,165.1,S
8393,60,40.0,167.64,XXXL
8394,58,27.0,170.18,M
8395,70,29.0,165.1,XXXL
8396,68,30.0,177.8,L
8397,61,49.0,170.18,XL
8398,54,27.0,160.02,S
8399,62,44.0,165.1,L
8400,68,48.0,154.94,XL
8401,92,45.0,170.18,XXXL
8402,55,44.0,162.56,M
8403,72,25.0,160.02,L
8404,76,72.0,162.56,XXXL
8405,61,31.0,170.18,L
8406,68,30.0,175.26,XXXL
8407,81,28.0,157.48,XL
8408,60,36.0,172.72,M
8409,56,27.0,167.64,S
8410,68,30.0,165.1,M
8411,76,36.0,167.64,XXXL
8412,72,28.0,162.56,XXXL
8413,47,30.0,,XXS
8414,61,40.0,162.56,XL
8415,56,34.0,170.18,S
8416,55,33.0,170.18,S
8417,47,38.0,157.48,XXS
8418,99,29.0,165.1,XXXL
8419,74,47.0,172.72,XXXL
8420,61,33.0,160.02,L
8421,63,30.0,160.02,L
8422,63,25.0,172.72,XL
8423,70,25.0,162.56,XL
8424,51,37.0,165.1,XXS
8425,65,68.0,172.72,XL
8426,53,26.0,154.94,S
8427,77,32.0,177.8,XXXL
8428,58,25.0,157.48,M
8429,51,30.0,160.02,S
8430,47,31.0,157.48,XXS
8431,77,35.0,175.26,XXXL
8432,69,31.0,167.64,XL
8433,68,25.0,175.26,XL
8434,46,30.0,154.94,XXS
8435,58,26.0,175.26,S
8436,68,31.0,162.56,XL
8437,72,27.0,170.18,XXXL
8438,57,32.0,157.48,M
8439,51,33.0,160.02,XXS
8440,79,29.0,167.64,XXXL
8441,61,26.0,167.64,XL
8442,54,38.0,160.02,XXS
8443,63,57.0,175.26,XL
8444,55,36.0,165.1,S
8445,68,23.0,172.72,XL
8446,63,20.0,170.18,XL
8447,65,37.0,160.02,XXXL
8448,58,42.0,170.18,L
8449,40,30.0,154.94,S
8450,56,33.0,165.1,M
8451,83,52.0,157.48,XXXL
8452,63,33.0,167.64,M
8453,61,33.0,175.26,M
8454,61,33.0,172.72,M
8455,58,28.0,165.1,M
8456,55,27.0,157.48,M
8457,54,29.0,162.56,M
8458,54,48.0,167.64,M
8459,52,35.0,165.1,M
8460,58,33.0,162.56,M
8461,70,26.0,167.64,L
8462,70,31.0,170.18,XL
8463,65,26.0,172.72,XL
8464,58,28.0,165.1,L
8465,61,33.0,165.1,M
8466,67,25.0,152.4,XXXL
8467,81,38.0,182.88,XXXL
8468,56,34.0,170.18,M
8469,68,31.0,170.18,XL
8470,47,43.0,157.48,M
8471,74,28.0,167.64,XXXL
8472,56,56.0,175.26,S
8473,56,40.0,172.72,S
8474,61,39.0,170.18,L
8475,54,33.0,157.48,M
8476,56,28.0,165.1,S
8477,81,31.0,177.8,XL
8478,56,26.0,162.56,M
8479,74,32.0,167.64,XXXL
8480,69,30.0,167.64,L
8481,63,26.0,160.02,M
8482,70,30.0,180.34,L
8483,50,31.0,157.48,S
8484,68,39.0,160.02,XXXL
8485,61,32.0,162.56,M
8486,58,28.0,177.8,L
8487,61,29.0,157.48,L
8488,54,22.0,180.34,XXS
8489,67,38.0,165.1,XXXL
8490,72,38.0,167.64,XXXL
8491,74,34.0,167.64,XXXL
8492,58,37.0,175.26,M
8493,56,36.0,165.1,M
8494,65,31.0,162.56,M
8495,68,27.0,180.34,L
8496,48,31.0,157.48,S
8497,54,40.0,154.94,M
8498,54,38.0,162.56,S
8499,58,36.0,167.64,L
8500,58,31.0,172.72,M
8501,54,20.0,167.64,S
8502,56,35.0,167.64,M
8503,58,53.0,167.64,XL
8504,58,32.0,162.56,XL
8505,56,31.0,154.94,S
8506,53,37.0,167.64,S
8507,67,35.0,167.64,XL
8508,58,41.0,162.56,M
8509,63,27.0,162.56,XL
8510,58,36.0,162.56,M
8511,81,38.0,165.1,XXXL
8512,60,27.0,170.18,S
8513,61,32.0,165.1,L
8514,68,39.0,165.1,XL
8515,50,30.0,165.1,XXS
8516,53,34.0,165.1,XXS
8517,70,23.0,182.88,L
8518,70,33.0,167.64,XXXL
8519,52,33.0,160.02,S
8520,56,29.0,160.02,M
8521,53,37.0,162.56,M
8522,54,31.0,165.1,S
8523,68,29.0,172.72,XL
8524,61,31.0,165.1,L
8525,58,31.0,160.02,M
8526,47,52.0,149.86,S
8527,61,30.0,172.72,S
8528,61,29.0,175.26,L
8529,65,33.0,170.18,L
8530,58,35.0,170.18,XL
8531,50,28.0,167.64,M
8532,54,49.0,152.4,M
8533,67,33.0,167.64,L
8534,65,43.0,167.64,L
8535,55,35.0,167.64,S
8536,79,48.0,165.1,XXXL
8537,45,33.0,157.48,XXS
8538,58,27.0,162.56,M
8539,58,29.0,170.18,S
8540,61,32.0,162.56,L
8541,64,40.0,,XXXL
8542,60,29.0,170.18,M
8543,58,39.0,167.64,M
8544,65,33.0,167.64,L
8545,56,35.0,157.48,L
8546,65,37.0,175.26,XL
8547,58,30.0,167.64,S
8548,61,34.0,157.48,L
8549,58,33.0,165.1,M
8550,63,29.0,160.02,XL
8551,72,29.0,177.8,XXXL
8552,58,21.0,170.18,M
